date,actual_rv_fwd5,crisis,M1_h5,M2_h5_raw,M3_h5
2026-03-18,0.8392149928633076,False,0.6071675995044628,1.0383203851169562,0.6960270235662821
2026-03-19,0.8530083519618884,False,0.634243812936601,1.0102140250231488,0.699888088863574
2026-03-20,0.7755198642105925,False,0.7047475142195001,1.2464480894404564,0.8267853676231077
2026-03-23,0.7851498320036078,False,0.7849984451202802,1.2588513671543886,0.8717735850677429
2026-03-24,0.8348764077693055,False,0.7926997734171497,1.1283571449375738,0.8083416835387368
2026-03-25,0.8124875305182935,False,0.7652117307836703,1.0579362308994973,0.7561842613288076
2026-03-26,0.8599281391990656,False,0.7430987845205762,1.2528506140897007,0.8267261522096797
2026-03-27,0.7949405331281781,False,0.7821119193762855,1.1986607958027256,0.8224256784511982
2026-03-30,0.7839255261991214,False,0.7324579238058231,1.3911249223495274,0.8901624420911899
2026-03-31,0.7012378826829293,False,0.7836225306600729,1.277536132860398,0.8677522947906006
2026-04-01,0.7079972259869568,False,0.8348914715868099,1.2301881185845969,0.8669403925116403
2026-04-02,0.5541422444957173,False,0.7357444003330827,1.1445263957137932,0.7805489968264385
2026-04-06,0.6097959635931112,False,0.8340142203397009,1.395381148292265,0.9344197029691502
2026-04-07,0.5040543245551149,False,0.6809600687252447,1.6150446745946714,0.9552943834711921
2026-04-08,0.47723807029176407,False,0.7436857218381353,1.5486031712158883,0.9638303605732
2026-04-09,0.4393059203368538,False,0.6920143909497978,1.3666670435786854,0.8686752983372718
2026-04-10,0.4851384889351949,False,0.6710781637932242,1.256444255151863,0.8092414174973984
2026-04-13,0.4355839189155349,False,0.5610510461616547,1.153089638213355,0.7285567942115148
2026-04-14,0.4974666120632443,False,0.6214266485493155,1.0877046271786335,0.7250545486796186
2026-04-15,0.45991821732908456,False,0.5536695707823888,0.9909126010962094,0.6622261088380447
2026-04-16,0.5754960852655845,False,0.543712954160877,0.9097038303717888,0.6262843840977869
2026-04-17,0.5565641544659073,False,0.5327158031795035,0.8330292029900985,0.5927029444600588
2026-04-20,0.5372967541981637,False,0.5746408962932079,0.8050936440893846,0.596322938522713
2026-04-21,0.4753079125167682,False,0.5270390067891643,0.7537795368178142,0.554671271370981
2026-04-22,0.4975864007809078,False,0.5964430206991398,0.6992392529912728,0.5597694061641547
2026-04-23,0.46785819607144025,False,0.5104977657095229,0.6485862181036834,0.49602277837829734
2026-04-24,0.4602212347496636,False,0.680451941050938,0.6087206147614157,0.5540803500803647
2026-04-27,0.5399296946566909,False,0.6063684044080841,0.5756042019895986,0.5005492552996795
2026-04-28,0.5280612191184505,False,0.5157063185305295,0.5905320211892302,0.46269501120725887
2026-04-29,0.5410710582407705,False,0.4988309644168365,0.7026209947541714,0.5106985152915262
2026-04-30,0.4782419615630598,False,0.5128467516469355,0.6688266934096173,0.49990082287365867
2026-05-01,0.4425816137284707,False,0.6129240730293217,0.6923227000451179,0.5674789042383759
2026-05-04,0.3746685894542333,False,0.5454531382048768,0.6583175045954931,0.5159628067045594
2026-05-05,0.447431224752142,False,0.5936034124662287,0.6123014228281887,0.5117818982765929
2026-05-06,0.506767803404012,False,0.5177630070972148,0.6970775649282033,0.5076375064461552
2026-05-07,0.4829841762754681,False,0.5259789872215603,0.6683078660866075,0.4991366000518291
2026-05-08,0.5285182779539951,False,0.538299976903475,0.6270423799883833,0.49644397805698703
2026-05-11,0.6134147063167383,False,0.4670451417709842,0.583685757360219,0.44448479654204465
