pair,refit_date,n_train,alpha,beta,eg_adf_stat,eg_adf_pvalue,eg_cointegrated_5pct
ZB=F/ZN=F,2023-02-20,2121,1.7509770040587012,0.613535584883841,-4.119743487415299,0.0008982509756629278,True
ZB=F/ZN=F,2023-03-21,2142,1.7510234478895228,0.613526536416017,-4.144824621524709,0.0008158599992783876,True
ZB=F/ZN=F,2023-04-19,2163,1.7542630211996102,0.6128892839685185,-4.1739971178506075,0.0007289580211683635,True
ZB=F/ZN=F,2023-05-18,2184,1.761313040501906,0.6115020221534716,-4.1580774848825675,0.0007752408862922614,True
ZB=F/ZN=F,2023-06-16,2205,1.7657489681867464,0.6106279778246131,-4.2063268114646215,0.0006428387994084362,True
ZB=F/ZN=F,2023-07-17,2226,1.7646160233050376,0.6108511884790016,-4.238521755189885,0.000566657631561477,True
ZB=F/ZN=F,2023-08-15,2247,1.7711249961948554,0.6095667994967858,-4.232971941783106,0.0005791525624555371,True
ZB=F/ZN=F,2023-09-13,2268,1.7838390223771077,0.6070564727963982,-4.2187826566211974,0.0006122883689456572,True
ZB=F/ZN=F,2023-10-12,2289,1.8128260127785512,0.6013257249270604,-3.9856472824223275,0.0014875593599377147,True
ZB=F/ZN=F,2023-11-10,2310,1.8507761396046094,0.5938191314708278,-3.960838141209749,0.001630043092154343,True
ZB=F/ZN=F,2023-12-11,2331,1.8699420437135335,0.5900326494705926,-4.037622115384296,0.0012258299269670538,True
ZB=F/ZN=F,2024-01-09,2352,1.8776257281705808,0.5885180982642174,-4.03166208204649,0.0012534985593830766,True
ZB=F/ZN=F,2024-02-07,2373,1.8900546264219817,0.5860661331700362,-4.0175938936073425,0.0013211352997024182,True
ZB=F/ZN=F,2024-03-07,2394,1.898832202963994,0.5843332241512715,-4.055014730658305,0.0011483108260649238,True
ZB=F/ZN=F,2024-04-05,2415,1.9068110201784663,0.5827581712088673,-4.010600842273644,0.0013560081263201068,True
ZB=F/ZN=F,2024-05-06,2436,1.9173858758166906,0.5806676107441643,-4.001134736564777,0.0014045810811947738,True
ZB=F/ZN=F,2024-06-04,2457,1.9249280738177859,0.5791773713801585,-4.035336018792619,0.0012363747470315709,True
ZB=F/ZN=F,2024-07-03,2478,1.9309377545747228,0.5779908492276107,-3.9948131623723495,0.0014379159120071674,True
ZB=F/ZN=F,2024-08-01,2499,1.9407832356541077,0.5760475201064578,-3.976111385871611,0.0015408963461164768,True
ZB=F/ZN=F,2024-08-30,2520,1.948372738208422,0.5745532461281148,-3.970689721898532,0.0015720090520414255,True
ZB=F/ZN=F,2024-09-30,2541,1.956473586936103,0.5729598752989851,-3.8761209272564896,0.0022177840087292218,True
ZB=F/ZN=F,2024-10-29,2562,1.9676992409492717,0.5707454147981759,-3.8810073733558177,0.0021791546915338705,True
ZB=F/ZN=F,2024-11-27,2583,1.9770694281128514,0.5688936942637232,-3.9324988134639254,0.0018082742483928962,True
ZB=F/ZN=F,2024-12-26,2604,1.9863389485166731,0.5670616658535841,-3.88878845247772,0.002118924887872361,True
ZB=F/ZN=F,2025-01-24,2625,1.9996728084638726,0.5644220453727682,-3.828091782421046,0.0026326278912297088,True
ZB=F/ZN=F,2025-02-24,2646,2.009292073151192,0.5625192534993271,-3.8657690690180155,0.0023017202572684797,True
ZB=F/ZN=F,2025-03-25,2667,2.018654260324688,0.560669801812892,-3.7751378357785748,0.003172179920697602,True
ZB=F/ZN=F,2025-04-23,2688,2.034357024193392,0.5575647197025961,-3.436496152669298,0.009775883110984863,True
ZB=F/ZN=F,2025-05-22,2709,2.052721816129268,0.5539309121770752,-3.3419819518923126,0.01310304837782895,True
ZB=F/ZN=F,2025-06-20,2730,2.071829492925118,0.5501481038219089,-3.2910850577400264,0.015281706150981704,True
ZB=F/ZN=F,2025-07-21,2751,2.0909470028858608,0.5463645295501524,-3.0554874037454747,0.030027545097226153,True
ZB=F/ZN=F,2025-08-19,2772,2.10827951036232,0.5429355246284442,-3.0121820370760206,0.03377230659447951,True
ZB=F/ZN=F,2025-09-17,2793,2.1254140091218394,0.5395480847321,-3.0586997630300234,0.029764437840903865,True
ZB=F/ZN=F,2025-10-16,2814,2.1389904621890694,0.5368660664976551,-2.9649363690847195,0.038301196365191074,True
ZB=F/ZN=F,2025-11-14,2835,2.150768809526354,0.5345408635686104,-2.943911966013634,0.04047475795067954,True
ZB=F/ZN=F,2025-12-15,2856,2.1639640102795665,0.5319338279878276,-2.817605037857648,0.05580268512708229,False
ZB=F/ZN=F,2026-01-13,2877,2.17778928419491,0.5292001461365182,-2.8592155004656004,0.05030039372380229,False
ZB=F/ZN=F,2026-02-11,2898,2.189282086124213,0.5269272620437863,-2.8524249811705444,0.051166629242886966,False
ZB=F/ZN=F,2026-03-12,2919,2.199471644215057,0.5249150430737166,-2.798727556801589,0.05845575752813908,False
ZB=F/ZN=F,2026-04-10,2940,2.2103448393707747,0.5227625809597836,-2.8416919544923256,0.0525607280350993,False
ZB=F/ZN=F,2026-05-11,2961,2.2207108544301715,0.5207102803726011,-2.8579218444411545,0.050464483826519205,False
ZB=F/ZN=F,2026-06-09,2982,2.2293960122282233,0.5189888820639674,-2.936302578185001,0.04128644185000395,True
ZB=F/ZN=F,2026-07-08,3003,2.2354945691468715,0.5177810165765613,-2.919969506638825,0.04307460956738394,True
ZB=F/ZN=F,2026-08-06,3024,2.2434151501099233,0.5162097109968959,-2.867868867830777,0.0492140263045114,True
ES=F/NQ=F,2015-12-22,252,1.7016167229467225,0.8774337061555052,-1.2058048154610015,0.6710936552265787,False
ES=F/NQ=F,2016-01-20,273,2.216230450832511,0.8102879659911807,-2.0569718831051764,0.26216448990307056,False
ES=F/NQ=F,2016-02-18,294,2.071184834454208,0.8292992811195409,-2.190827049684308,0.20959153800087915,False
ES=F/NQ=F,2016-03-18,315,2.0446331411287093,0.8327693044020584,-2.284142632313427,0.1771333017510337,False
ES=F/NQ=F,2016-04-18,336,2.007007028862658,0.8377913206832976,-2.32668988837313,0.16350436809069369,False
ES=F/NQ=F,2016-05-17,357,2.0669627982184395,0.8298082158630322,-2.3813607120542644,0.14706646319703803,False
ES=F/NQ=F,2016-06-15,378,2.0885883420302482,0.8269247387999751,-2.728862366774187,0.06917559294844655,False
ES=F/NQ=F,2016-07-14,399,2.155700131644614,0.8180163934141879,-2.5813986459138527,0.09690305529309173,False
ES=F/NQ=F,2016-08-12,420,1.8695483246217857,0.8556593947437646,-2.602685966735482,0.09244340249446592,False
ES=F/NQ=F,2016-09-12,441,1.4205365817026985,0.9147162361958505,-2.5325942592738406,0.1077438344701489,False
ES=F/NQ=F,2016-10-11,462,0.9484023366503157,0.9768694102585483,-1.9474442452388423,0.31008128102982835,False
ES=F/NQ=F,2016-11-09,483,0.6239941824667669,1.0196388269766754,-1.8766833564029552,0.34310822912192773,False
ES=F/NQ=F,2016-12-08,504,0.5000823142022923,1.0359285964235345,-2.4899129373504563,0.11794794648490031,False
ES=F/NQ=F,2017-01-06,525,0.4660994179364673,1.040390520890412,-2.3443395893712164,0.15806591726850905,False
ES=F/NQ=F,2017-02-06,546,0.11876234619926435,1.0859861706770177,-2.199468233512852,0.2064385140249662,False
ES=F/NQ=F,2017-03-07,567,-0.2691860359384753,1.136876641045248,-2.294956576294867,0.17359973589052863,False
ES=F/NQ=F,2017-04-05,588,-0.631085494009335,1.1843427810874199,-2.0902962081328686,0.2484344050965589,False
ES=F/NQ=F,2017-05-04,609,-1.0103358877607866,1.2340831839396948,-1.9377620405532077,0.3145103955966265,False
ES=F/NQ=F,2017-06-02,630,-1.499055325400628,1.2981531683970304,-1.9137132700807171,0.3256377098808887,False
ES=F/NQ=F,2017-07-03,651,-1.8011594097950359,1.3377420207541686,-2.3923947120300224,0.14389446079920015,False
ES=F/NQ=F,2017-08-01,672,-2.0046387353289714,1.3643991581647739,-2.3893532683613516,0.14476394567578643,False
ES=F/NQ=F,2017-08-30,693,-2.202133790407257,1.3902737889298604,-2.3824671198865093,0.14674620299940971,False
ES=F/NQ=F,2017-09-28,714,-2.345607308821233,1.4090640645432695,-2.5814268011526473,0.09689705037185059,False
ES=F/NQ=F,2017-10-27,735,-2.3659272055149794,1.411723335022923,-2.640873378434228,0.08484033696254906,False
ES=F/NQ=F,2017-11-27,756,-2.4946667046490005,1.4285635738830635,-2.5829183526315442,0.0965793390915547,False
ES=F/NQ=F,2017-12-26,777,-2.468978360023928,1.4252063944296363,-2.761857679176876,0.06393205906880584,False
ES=F/NQ=F,2018-01-24,798,-2.4037977164868,1.4166935648170338,-2.774501433124187,0.0620093780196207,False
ES=F/NQ=F,2018-02-22,819,-2.4276264503404614,1.419813650651873,-2.7941795126847686,0.05911000526063281,False
ES=F/NQ=F,2018-03-23,840,-2.561666379628073,1.43732473445004,-2.674047809473795,0.0786377980947904,False
ES=F/NQ=F,2018-04-23,861,-2.650322350034348,1.4489214773198975,-2.907406790821055,0.04449344319577199,True
ES=F/NQ=F,2018-05-22,882,-2.746096470674983,1.4614407565629517,-2.943285733259509,0.040541049860892596,True
ES=F/NQ=F,2018-06-20,903,-2.864547969101485,1.4769082361040444,-2.73887090830919,0.06755003037398244,False
ES=F/NQ=F,2018-07-19,924,-2.9889350533792554,1.4931491191271247,-2.8466742913908387,0.05190975808275219,False
ES=F/NQ=F,2018-08-17,945,-3.068266641760791,1.503497045893432,-3.025510470060248,0.03257975096396155,True
ES=F/NQ=F,2018-09-17,966,-3.107007225113744,1.5085467102061354,-3.1076573098967346,0.025991678649707844,True
ES=F/NQ=F,2018-10-16,987,-3.1183427638309515,1.5100259792920558,-3.1120295112753977,0.025675664590174282,True
ES=F/NQ=F,2018-11-14,1008,-3.1553785825303047,1.514868259266949,-3.2409707703837385,0.017732288188425288,True
ES=F/NQ=F,2018-12-13,1029,-3.1696852027075515,1.5167426057168838,-3.179459333074265,0.021204867841363297,True
ES=F/NQ=F,2019-01-11,1050,-3.208704915723459,1.5219221167536232,-3.06847338067427,0.028975991992350167,True
ES=F/NQ=F,2019-02-11,1071,-3.2420305015795243,1.5262895228982793,-3.2567589894946165,0.01692551650979002,True
ES=F/NQ=F,2019-03-12,1092,-3.252040216384382,1.5275967099501224,-3.334421130284383,0.013408232197133737,True
ES=F/NQ=F,2019-04-10,1113,-3.279462191590232,1.5311708971052882,-3.367295392336888,0.012125595173180362,True
ES=F/NQ=F,2019-05-09,1134,-3.309364892922147,1.5350630641932443,-3.3978618769822724,0.011031976380836667,True
ES=F/NQ=F,2019-06-07,1155,-3.3265122170118957,1.5372989312818905,-3.501157409301964,0.007957419045201464,True
ES=F/NQ=F,2019-07-08,1176,-3.322417590329693,1.5367665156457229,-3.5420353771186117,0.0069709289676244705,True
ES=F/NQ=F,2019-08-06,1197,-3.319232861024354,1.5363530943646686,-3.571017176376833,0.006339912991942314,True
ES=F/NQ=F,2019-09-04,1218,-3.334444688258998,1.5383344408246813,-3.6618643171284795,0.0046826897698451974,True
ES=F/NQ=F,2019-10-03,1239,-3.322063003303483,1.5367252503674511,-3.693693641445899,0.004202738235897377,True
ES=F/NQ=F,2019-11-01,1260,-3.322452853167199,1.5367766165658243,-3.749452302350887,0.0034689539447520386,True
ES=F/NQ=F,2019-12-02,1281,-3.3045744387709064,1.5344570432526086,-3.750482762714528,0.0034565734225714736,True
ES=F/NQ=F,2019-12-31,1302,-3.277385026377194,1.5309323486634878,-3.763907730194203,0.0032989408670717184,True
ES=F/NQ=F,2020-01-29,1323,-3.2628909848490797,1.5290552830077093,-3.8140578175373907,0.002766715900929939,True
ES=F/NQ=F,2020-02-27,1344,-3.2865416795257296,1.5321187746193339,-3.589959714498565,0.0059559031485011075,True
ES=F/NQ=F,2020-03-27,1365,-3.319277788499123,1.536641998531199,-2.5653559582702994,0.10037094425373866,False
ES=F/NQ=F,2020-04-27,1386,-3.40388526198834,1.5478572282731315,-1.7945525769576804,0.3831695221872387,False
ES=F/NQ=F,2020-05-26,1407,-3.548181562217491,1.5666916657713135,-1.7219047259279745,0.41986330331862715,False
ES=F/NQ=F,2020-06-24,1428,-3.6997238140817763,1.586358700304368,-1.8663321282447412,0.3480614517688472,False
ES=F/NQ=F,2020-07-23,1449,-3.8951670045015385,1.6116997129695365,-1.975839348508525,0.29726612901664556,False
ES=F/NQ=F,2020-08-21,1470,-4.067224548350621,1.6339572166791079,-1.8939267514532678,0.3349235303067953,False
ES=F/NQ=F,2020-09-21,1491,-4.232566442599622,1.6553192691164587,-2.13787019990221,0.22956187542502116,False
ES=F/NQ=F,2020-10-20,1512,-4.383011496811991,1.674767819511116,-2.113889002420884,0.23896656310277903,False
ES=F/NQ=F,2020-11-18,1533,-4.500740408417637,1.689979380225068,-2.636459680979859,0.08569345760727393,False
ES=F/NQ=F,2020-12-17,1554,-4.576910267285498,1.6998009522604947,-2.527547972428125,0.10891465905088649,False
ES=F/NQ=F,2021-01-15,1575,-4.64264627713746,1.7082719518609697,-2.7320150732419024,0.0686602088122105,False
ES=F/NQ=F,2021-02-15,1596,-4.701508978629064,1.7158523271250787,-2.752500508417192,0.06538557923313616,False
ES=F/NQ=F,2021-03-16,1617,-4.702459431841452,1.715974728163417,-2.849464419698937,0.051548108142888176,False
ES=F/NQ=F,2021-04-14,1638,-4.659619007328407,1.7104642138390431,-2.849342322094822,0.051563890803986205,False
ES=F/NQ=F,2021-05-13,1659,-4.580246796377175,1.7002636721313482,-2.7352445946633583,0.06813544674900929,False
ES=F/NQ=F,2021-06-11,1680,-4.48976333854861,1.6886363574875436,-2.700195006204891,0.07400453052814071,False
ES=F/NQ=F,2021-07-12,1701,-4.433158963700054,1.6813662750648286,-2.7422038110465774,0.0670155309350763,False
ES=F/NQ=F,2021-08-10,1722,-4.379794218373777,1.674516102192168,-2.739835456706334,0.06739499621026009,False
ES=F/NQ=F,2021-09-08,1743,-4.318262041680847,1.6666213747532814,-2.733945498540588,0.06834614965168205,False
ES=F/NQ=F,2021-10-07,1764,-4.281729800191817,1.6619324463243,-2.7495920683652684,0.06584272786769833,False
ES=F/NQ=F,2021-11-05,1785,-4.229512693876504,1.6552346548065722,-2.708926773860395,0.07250624486418468,False
ES=F/NQ=F,2021-12-06,1806,-4.182099542038984,1.6491576906087855,-2.7286395609615948,0.06921213210745042,False
ES=F/NQ=F,2022-01-04,1827,-4.125915836687393,1.6419582035407687,-2.599562990557585,0.0930876220455743,False
ES=F/NQ=F,2022-02-02,1848,-4.066571179276207,1.6343475927473659,-2.570347223987799,0.09928206116304439,False
ES=F/NQ=F,2022-03-03,1869,-4.016361584029831,1.6279014836115624,-2.697861086178299,0.07440912644612227,False
ES=F/NQ=F,2022-04-01,1890,-3.9674923656081735,1.621626394299796,-2.6331618954605034,0.08633521783831521,False
ES=F/NQ=F,2022-05-02,1911,-3.916536826561168,1.615082759447129,-2.540072794525374,0.10602606138533416,False
ES=F/NQ=F,2022-05-31,1932,-3.884111912975829,1.6109013866047102,-2.5139559785656793,0.11211550533869952,False
ES=F/NQ=F,2022-06-29,1953,-3.862669553478152,1.608133904706315,-2.6809811454177077,0.07738757890333758,False
ES=F/NQ=F,2022-07-28,1974,-3.850140299800915,1.60651340208956,-2.7102563383520493,0.07228022811002714,False
ES=F/NQ=F,2022-08-26,1995,-3.8235150642810214,1.6030879897173755,-2.654591367205151,0.08223089348746726,False
ES=F/NQ=F,2022-09-26,2016,-3.8069937076078832,1.600954146551309,-2.701826435977025,0.0737227487619692,False
ES=F/NQ=F,2022-10-25,2037,-3.8018284984644626,1.6002829123913562,-2.65649892460986,0.0818730492194727,False
ES=F/NQ=F,2022-11-23,2058,-3.773142979281034,1.5965730217830831,-2.512011813802794,0.11257900848490499,False
ES=F/NQ=F,2022-12-22,2079,-3.7385130247497536,1.5921027870350701,-2.5127227566434294,0.11240934960972493,False
ES=F/NQ=F,2023-01-20,2100,-3.702823094046507,1.587488557535418,-2.5850848198445653,0.0961192815774376,False
ES=F/NQ=F,2023-02-20,2121,-3.671575578568037,1.583464619757618,-2.651948344079439,0.08272872120116725,False
ES=F/NQ=F,2023-03-21,2142,-3.6571922170368603,1.581608574058084,-2.8505220003386533,0.05141156816984343,False
ES=F/NQ=F,2023-04-19,2163,-3.649180911473976,1.5805778012269436,-2.6947630533455436,0.07494888196833727,False
ES=F/NQ=F,2023-05-18,2184,-3.640381301515062,1.5794457277739333,-2.7345087792966765,0.06825472631518391,False
ES=F/NQ=F,2023-06-16,2205,-3.646243582147404,1.5801986501578953,-2.7724810892358054,0.0623134369313021,False
ES=F/NQ=F,2023-07-17,2226,-3.6475029504257543,1.58036003151467,-2.7928281366913548,0.059305542979762635,False
ES=F/NQ=F,2023-08-15,2247,-3.6423024013505616,1.5796947875479472,-2.8051931873531935,0.05753577874051584,False
ES=F/NQ=F,2023-09-13,2268,-3.6420438423522703,1.5796616727713306,-2.763261406656543,0.06371626407682586,False
ES=F/NQ=F,2023-10-12,2289,-3.6480807271459037,1.5804362037931903,-2.772280988661662,0.062343617048235496,False
ES=F/NQ=F,2023-11-10,2310,-3.6594816271875796,1.5819000729302508,-2.7860821514336065,0.06028950029720145,False
ES=F/NQ=F,2023-12-11,2331,-3.6640873197837798,1.5824893849326487,-2.8382412727809556,0.05301548454758527,False
ES=F/NQ=F,2024-01-09,2352,-3.659475071453078,1.5819010303529002,-2.913259603759528,0.04382767060338873,True
ES=F/NQ=F,2024-02-07,2373,-3.6533024913872225,1.5811143824279115,-2.9158374028696064,0.043537076482991675,True
ES=F/NQ=F,2024-03-07,2394,-3.637145443445726,1.579058203875543,-2.894075699321445,0.04604126301584869,True
ES=F/NQ=F,2024-04-05,2415,-3.6069985599834458,1.5752265214412406,-2.770492090805885,0.06261395059149624,False
ES=F/NQ=F,2024-05-06,2436,-3.582383296773596,1.5720954526510147,-2.798153069248508,0.05853807367719994,False
ES=F/NQ=F,2024-06-04,2457,-3.555233511288815,1.568645935228313,-2.766155372894661,0.06327322255688933,False
ES=F/NQ=F,2024-07-03,2478,-3.530643793856112,1.5655252696945485,-2.780716417168516,0.06108152341149189,False
ES=F/NQ=F,2024-08-01,2499,-3.499343179770962,1.561555926073956,-2.6699186838151596,0.07938985903624601,False
ES=F/NQ=F,2024-08-30,2520,-3.464101690648038,1.557084762301978,-2.549861110610512,0.10380893244528544,False
ES=F/NQ=F,2024-09-30,2541,-3.421428997523127,1.5516753005743582,-2.495618486869845,0.11654403723871526,False
ES=F/NQ=F,2024-10-29,2562,-3.374581227077384,1.5457434796331848,-2.5209513217283095,0.11045950379505737,False
ES=F/NQ=F,2024-11-27,2583,-3.3291109934501875,1.5399890301024657,-2.3536439326266425,0.15524958920030113,False
ES=F/NQ=F,2024-12-26,2604,-3.28849220896084,1.534851473459497,-2.5105221637055286,0.11293511443411747,False
ES=F/NQ=F,2025-01-24,2625,-3.255608726272012,1.5306911762684248,-2.451858604850133,0.1276311795485695,False
ES=F/NQ=F,2025-02-24,2646,-3.2205340991754667,1.5262561064382179,-2.5002177245348354,0.11542135901586575,False
ES=F/NQ=F,2025-03-25,2667,-3.19343845602886,1.52282298270569,-2.4687915637141145,0.1232534771314715,False
ES=F/NQ=F,2025-04-23,2688,-3.1760415299865636,1.5206141359542726,-2.604411674914556,0.0920888877758379,False
ES=F/NQ=F,2025-05-22,2709,-3.157458978120616,1.518259316014797,-2.5822754053474632,0.09671619398366949,False
ES=F/NQ=F,2025-06-20,2730,-3.138367836168432,1.5158439615841899,-2.5744788272068124,0.09838752428226732,False
ES=F/NQ=F,2025-07-21,2751,-3.113281976973776,1.512675862409994,-2.5008775868747417,0.11526094438943385,False
ES=F/NQ=F,2025-08-19,2772,-3.086891439845785,1.5093456365486708,-2.471181934596627,0.12264442881495496,False
ES=F/NQ=F,2025-09-17,2793,-3.0566989968472775,1.505537609464665,-2.416191261070512,0.13721859489827376,False
ES=F/NQ=F,2025-10-16,2814,-3.027028041824594,1.5017993003598522,-2.427995204887405,0.13399034623772527,False
ES=F/NQ=F,2025-11-14,2835,-3.0004505522798515,1.4984523163447532,-2.416013673686063,0.1372675832103064,False
ES=F/NQ=F,2025-12-15,2856,-2.9739308780649742,1.4951122355596569,-2.371095896212502,0.15006108798514906,False
ES=F/NQ=F,2026-01-13,2877,-2.943886642252209,1.4913305350919555,-2.318810284240734,0.16597302723397322,False
ES=F/NQ=F,2026-02-11,2898,-2.9132599518082056,1.4874761749924854,-2.2277941955468505,0.1963128379387175,False
ES=F/NQ=F,2026-03-12,2919,-2.8838896596403125,1.4837783332420789,-2.367232913702827,0.15119900752538346,False
ES=F/NQ=F,2026-04-10,2940,-2.8643038417847104,1.4813091707368262,-2.3401386688265635,0.15934894060027666,False
ES=F/NQ=F,2026-05-11,2961,-2.842639571539949,1.4785855624768498,-2.455114583720346,0.12678076599151622,False
ES=F/NQ=F,2026-06-09,2982,-2.827991772143238,1.476746776912323,-2.3556469426182236,0.1546478645757765,False
ES=F/NQ=F,2026-07-08,3003,-2.815945698272771,1.4752345246420182,-2.3031333589222984,0.1709593923293739,False
ES=F/NQ=F,2026-08-06,3024,-2.7934544215210995,1.472411718816842,-2.21314795303075,0.20150816274846783,False
ES=F/RTY=F,2018-06-27,252,-1.224684196955586,1.0862198798855243,-0.7503857812139421,0.8332634244508296,False
ES=F/RTY=F,2018-07-26,273,-1.8256512773393259,1.1629118791893853,-1.6908934100861186,0.43581046831932607,False
ES=F/RTY=F,2018-08-24,294,-2.005780387401156,1.185854579384503,-1.7942557315438132,0.38331726978182673,False
ES=F/RTY=F,2018-09-24,315,-2.0665086879285486,1.1935861698135168,-1.9063570453969916,0.3290764911111004,False
ES=F/RTY=F,2018-10-23,336,-1.6710891168412663,1.143198585828379,-1.5133633634101789,0.5268906213125255,False
ES=F/RTY=F,2018-11-21,357,-1.5656842047298896,1.1295325330699184,-1.5350200843506259,0.5161217964834424,False
ES=F/RTY=F,2018-12-20,378,-1.666384116613371,1.141929222289015,-1.075622211083489,0.7246949474521961,False
ES=F/RTY=F,2019-01-18,399,-2.174257001838331,1.2059649377303643,-1.778377565893382,0.39124823238997836,False
ES=F/RTY=F,2019-02-18,420,-2.1282097847748025,1.1998937441437303,-1.8414348562358827,0.36009299270708606,False
ES=F/RTY=F,2019-03-19,441,-1.9020048024018288,1.1710187010878605,-1.4997851380963196,0.5336176253432079,False
ES=F/RTY=F,2019-04-17,462,-1.3022746388415711,1.0946800109757597,-1.1981024580075144,0.6744114534426016,False
ES=F/RTY=F,2019-05-16,483,-0.7009487781811051,1.0182108138189765,-1.2375776749513818,0.6572255497900632,False
ES=F/RTY=F,2019-06-14,504,-0.26743185545402104,0.9629651791636358,-0.925588780685797,0.7794289206318956,False
ES=F/RTY=F,2019-07-15,525,0.48030771937009936,0.8679763374670588,-0.9382925433463958,0.7751007985646483,False
ES=F/RTY=F,2019-08-13,546,1.11276021825617,0.7876346752477495,-0.9869225193292279,0.7580040786223795,False
ES=F/RTY=F,2019-09-11,567,1.6468483619139775,0.7197123183904233,-1.3124371430551982,0.623463271366152,False
ES=F/RTY=F,2019-10-10,588,2.085686267359227,0.6639668646124167,-1.1734843740257959,0.6848968179511579,False
ES=F/RTY=F,2019-11-08,609,2.4883102805004333,0.6128691747594351,-1.6945089419204742,0.4339438328286731,False
ES=F/RTY=F,2019-12-09,630,2.783998229635253,0.5753904077302354,-1.874679008277259,0.34406503500140856,False
ES=F/RTY=F,2020-01-07,651,2.8962315622500836,0.561175283175658,-1.9391591374048425,0.31386946726465625,False
ES=F/RTY=F,2020-02-05,672,3.055328332089492,0.5410350789893955,-2.002414289311393,0.2855155218140556,False
ES=F/RTY=F,2020-03-05,693,3.241012114115324,0.5174907853527585,-1.7511186039224111,0.4049854996649572,False
ES=F/RTY=F,2020-04-03,714,2.2248621406664624,0.644621225379464,1.3859275674596376,0.9970492659904514,False
ES=F/RTY=F,2020-05-04,735,2.149247552351052,0.6533030796101992,-0.2761039174627202,0.9288212090560667,False
ES=F/RTY=F,2020-06-02,756,2.424287724995779,0.6180202928443468,-1.8501365915984713,0.3558693905071296,False
ES=F/RTY=F,2020-07-01,777,2.8706338641706117,0.5613667745436859,-1.9991116368177588,0.2869627512640625,False
ES=F/RTY=F,2020-07-30,798,3.3715939676703077,0.4978848212445368,-2.133087818642771,0.23141958799932966,False
ES=F/RTY=F,2020-08-28,819,3.709468987885879,0.45514910194554414,-2.257865716366886,0.18591725190614233,False
ES=F/RTY=F,2020-09-28,840,4.063226397689816,0.4104062951141802,-2.313334544447513,0.16770337509331168,False
ES=F/RTY=F,2020-10-27,861,4.1818923812190905,0.3953988654985828,-2.652072617498851,0.08270526110578102,False
ES=F/RTY=F,2020-11-25,882,4.049728381162529,0.4120764808712595,-2.5815168318563644,0.09687785061659465,False
ES=F/RTY=F,2020-12-24,903,3.5147407537601154,0.47959100695834495,-2.1695279393892943,0.21749031363439975,False
ES=F/RTY=F,2021-01-22,924,2.835166066759066,0.5653105795284162,-1.9131748573765688,0.3258888505106472,False
ES=F/RTY=F,2021-02-22,945,2.094912481580317,0.658637580399811,-1.5881569465325838,0.4895399072417118,False
ES=F/RTY=F,2021-03-23,966,1.4811650606301896,0.73600553187588,-1.5932054959549495,0.4870057172134693,False
ES=F/RTY=F,2021-04-21,987,1.121547033941133,0.7813043531223351,-1.943048864896997,0.31208826581090987,False
ES=F/RTY=F,2021-05-20,1008,0.8772568292838369,0.8120579625234488,-1.812366800586104,0.37433943529024283,False
ES=F/RTY=F,2021-06-18,1029,0.6640957380315772,0.8388863590639737,-1.7233497483913192,0.4191239084637476,False
ES=F/RTY=F,2021-07-19,1050,0.5524256877837206,0.852936593573924,-1.8980200296772427,0.3329931238024626,False
ES=F/RTY=F,2021-08-17,1071,0.5643032071731245,0.8514431094079286,-1.8763895631580052,0.3432484059766945,False
ES=F/RTY=F,2021-09-15,1092,0.5879720397987278,0.8484673576190848,-1.8911842271125143,0.33621962592768895,False
ES=F/RTY=F,2021-10-14,1113,0.5770158838416589,0.8498457064321551,-1.913752174880858,0.32561956625313293,False
ES=F/RTY=F,2021-11-12,1134,0.5513935910664053,0.8530632879933839,-1.906927711085091,0.32880914807383665,False
ES=F/RTY=F,2021-12-13,1155,0.5883382480811721,0.8484229450130125,-1.9000998998481078,0.33201411613753806,False
ES=F/RTY=F,2022-01-11,1176,0.6872378848156615,0.8360072647945809,-1.9335514844089992,0.3164457180437124,False
ES=F/RTY=F,2022-02-09,1197,0.812844311377888,0.820216444914497,-1.701462347365787,0.4303591894489127,False
ES=F/RTY=F,2022-03-10,1218,0.8959278093089413,0.809757074556079,-1.831420693308927,0.3649775034042486,False
ES=F/RTY=F,2022-04-08,1239,0.977756292578464,0.7994667331465778,-1.7272289367548854,0.4171407175078209,False
ES=F/RTY=F,2022-05-09,1260,1.064756334274417,0.7885045702335628,-1.6850338969589376,0.438839490477913,False
ES=F/RTY=F,2022-06-07,1281,1.1389134605624447,0.7791097027506383,-1.833436783728194,0.3639921098455201,False
ES=F/RTY=F,2022-07-06,1302,1.1922712153028139,0.7722997116756084,-1.6925731563207256,0.43494301543621305,False
ES=F/RTY=F,2022-08-04,1323,1.2462582102601414,0.7654435224327696,-1.8160046693532585,0.3725452666652338,False
ES=F/RTY=F,2022-09-02,1344,1.2857174112768357,0.7604604418407053,-1.8246533012351704,0.36829251433518684,False
ES=F/RTY=F,2022-10-03,1365,1.3233977048812542,0.7556510420476881,-1.9243576935557507,0.3206906561578768,False
ES=F/RTY=F,2022-11-01,1386,1.3496346000207684,0.7522781590200351,-1.9479419590871347,0.3098544063429758,False
ES=F/RTY=F,2022-11-30,1407,1.378340147340623,0.7486310555465515,-2.0250623582915215,0.2756933790366385,False
ES=F/RTY=F,2022-12-29,1428,1.4178440290360013,0.7436120036392454,-1.9778716669225134,0.29635908088928076,False
