date,pair,logx,logy,alpha_active,beta_active,spread,zscore
2021-08-30,ES=F/YM=F,8.417428103226662,10.473110246810576,2.508121082302301,0.9559863538470577,-0.08195723666513643,-1.7258460053730733
2021-08-31,ES=F/YM=F,8.416377886177422,10.472770745873687,2.508121082302301,0.9559863538470577,-0.08129274443437318,-1.629904542939254
2021-09-01,ES=F/YM=F,8.416543783266308,10.471354916669316,2.508121082302301,0.9559863538470577,-0.08286716899186253,-1.9038225447514148
2021-09-02,ES=F/YM=F,8.419635487821433,10.475144835508363,2.508121082302301,0.9559863538470577,-0.08203287751764243,-1.7941333291934498
2021-09-03,ES=F/YM=F,8.419470102887622,10.473138533353255,2.508121082302301,0.9559863538470577,-0.08388107393289523,-2.101731657716455
2021-09-06,ES=F/YM=F,8.419470102887622,10.473138533353255,2.508121082302301,0.9559863538470577,-0.08388107393289523,-2.100233140298054
2021-09-07,ES=F/YM=F,8.416101329854964,10.465699966318816,2.508121082302301,0.9559863538470577,-0.08809913991890461,-2.812307553313488
2021-09-08,ES=F/YM=F,8.414606602641136,10.463446138852328,2.5817737447727533,0.9465367444092017,-0.0830619450685397,-1.8137084246184614
2021-09-09,ES=F/YM=F,8.410108968806563,10.459382139669696,2.5817737447727533,0.9465367444092017,-0.08286876856385028,-1.7636295573427403
2021-09-10,ES=F/YM=F,8.402511591332622,10.451811252722203,2.5817737447727533,0.9465367444092017,-0.08324845857111107,-1.784406631541189
2021-09-13,ES=F/YM=F,8.404919948933452,10.459382139669696,2.5817737447727533,0.9465367444092017,-0.07795717058648144,-0.7937316923494545
2021-09-14,ES=F/YM=F,8.399422655681729,10.451117510824167,2.5817737447727533,0.9465367444092017,-0.08101840937446081,-1.3194729389791253
2021-09-15,ES=F/YM=F,8.407768874134948,10.45791849378284,2.5817737447727533,0.9465367444092017,-0.08211742885862705,-1.4717976576832135
2021-09-16,ES=F/YM=F,8.406094018897518,10.455906073600456,2.5817737447727533,0.9465367444092017,-0.08254453701721598,-1.500434457057457
2021-09-17,ES=F/YM=F,8.403874443559857,10.454402765178827,2.5817737447727533,0.9465367444092017,-0.08194693582476553,-1.3428667276469073
2021-09-20,ES=F/YM=F,8.377528744288263,10.429369262456103,2.5817737447727533,0.9465367444092017,-0.0820432661297712,-1.3178132291615245
2021-09-21,ES=F/YM=F,8.37637819477401,10.42815690812277,2.5817737447727533,0.9465367444092017,-0.08216658307160074,-1.3010385174373078
2021-09-22,ES=F/YM=F,8.385716828627851,10.437902741735204,2.5817737447727533,0.9465367444092017,-0.08126010954441121,-1.1072845073748272
2021-09-23,ES=F/YM=F,8.39795910349254,10.452879829450936,2.5817737447727533,0.9465367444092017,-0.07787078482326404,-0.5081312168497569
2021-09-24,ES=F/YM=F,8.39970386262377,10.453745405545833,2.5817737447727533,0.9465367444092017,-0.07865668735622044,-0.6277430661434422
2021-09-27,ES=F/YM=F,8.396831834745054,10.455733391852487,2.5817737447727533,0.9465367444092017,-0.07395022113139404,0.1677082364653702
2021-09-28,ES=F/YM=F,8.376435753699976,10.43924966159215,2.5817737447727533,0.9465367444092017,-0.07112831124061625,0.6548673364759886
2021-09-29,ES=F/YM=F,8.377873651166826,10.441879704019923,2.5817737447727533,0.9465367444092017,-0.06985929159990967,0.8694704072386804
2021-09-30,ES=F/YM=F,8.365846908921602,10.425905722337927,2.5817737447727533,0.9465367444092017,-0.0744495198312638,0.09108953160358363
2021-10-01,ES=F/YM=F,8.376493309313103,10.43901554494246,2.5817737447727533,0.9465367444092017,-0.07141690639297771,0.6005750547576706
2021-10-04,ES=F/YM=F,8.364333344771902,10.430284945811817,2.5817737447727533,0.9465367444092017,-0.06863765227466168,1.0467524916693738
2021-10-05,ES=F/YM=F,8.374246182096304,10.439483723444063,2.5817737447727533,0.9465367444092017,-0.06882173941131242,0.9852345990774362
2021-10-06,ES=F/YM=F,8.378850241794492,10.442638208053022,2.5817737447727533,0.9465367444092017,-0.0700251664801419,0.7587454726973561
2021-10-07,ES=F/YM=F,8.387084506069217,10.45270662428899,2.6507917782033252,0.9376781722854011,-0.062471224368525036,1.979949149417713
2021-10-08,ES=F/YM=F,8.385317570102655,10.452360123939021,2.6507917782033252,0.9376781722854011,-0.06116090743082303,2.1240568386748846
2021-10-11,ES=F/YM=F,8.37816098272068,10.44511392545483,2.6507917782033252,0.9376781722854011,-0.061696530138881656,1.9626436922326571
2021-10-12,ES=F/YM=F,8.375802423224247,10.441733771878111,2.6507917782033252,0.9376781722854011,-0.06286511395776007,1.7202465401791633
2021-10-13,ES=F/YM=F,8.379079889286603,10.441646202369757,2.6507917782033252,0.9376781722854011,-0.06602589185319108,1.2323114275310385
2021-10-14,ES=F/YM=F,8.395929103923198,10.456912789920937,2.6507917782033252,0.9376781722854011,-0.06655844508689857,1.1564814859049324
2021-10-15,ES=F/YM=F,8.403464426087895,10.467977158387665,2.6507917782033252,0.9376781722854011,-0.06255978373514548,1.733503574000628
2021-10-18,ES=F/YM=F,8.406820133934866,10.466896138710247,2.6507917782033252,0.9376781722854011,-0.0667873774132346,1.0631344474695987
2021-10-19,ES=F/YM=F,8.414329555956998,10.472289588823237,2.6507917782033252,0.9376781722854011,-0.0684353484168767,0.8128935266972032
2021-10-20,ES=F/YM=F,8.41803561988302,10.476639878169875,2.6507917782033252,0.9376781722854011,-0.06756015431876339,0.9340500239582663
2021-10-21,ES=F/YM=F,8.421067679318854,10.476724436423515,2.6507917782033252,0.9376781722854011,-0.07031869201517793,0.5161152135013544
2021-10-22,ES=F/YM=F,8.419911068609684,10.478892321614516,2.6507917782033252,0.9376781722854011,-0.06706627820835642,0.9791703442042402
2021-10-25,ES=F/YM=F,8.42463920980563,10.480662556843653,2.6507917782033252,0.9376781722854011,-0.06972951777414149,0.5817072244769533
2021-10-26,ES=F/YM=F,8.426228556042144,10.481336108732611,2.6507917782033252,0.9376781722854011,-0.07054626115936635,0.4530385544341213
2021-10-27,ES=F/YM=F,8.421672989558825,10.474156316370632,2.6507917782033252,0.9376781722854011,-0.07345439826754241,0.028238426646688713
2021-10-28,ES=F/YM=F,8.431090492362825,10.480466018721645,2.6507917782033252,0.9376781722854011,-0.07597528273327736,-0.3320055195447641
2021-10-29,ES=F/YM=F,8.433159195806228,10.483018006309106,2.6507917782033252,0.9376781722854011,-0.07536307320962621,-0.24054956240439665
2021-11-01,ES=F/YM=F,8.435060801877619,10.485703172388792,2.6507917782033252,0.9376781722854011,-0.07446100163536862,-0.10880384790957423
2021-11-02,ES=F/YM=F,8.438907273017694,10.4895505104864,2.6507917782033252,0.9376781722854011,-0.07422041556613568,-0.0840098807566464
2021-11-03,ES=F/YM=F,8.445106252521336,10.492245967358542,2.6507917782033252,0.9376781722854011,-0.07733760646500265,-0.538761551663592
2021-11-04,ES=F/YM=F,8.449610040092441,10.491524186193454,2.6507917782033252,0.9376781722854011,-0.08228249092812678,-1.2405689154055606
2021-11-05,ES=F/YM=F,8.453241164923721,10.497228676629426,2.7112680434837526,0.9299208109206879,-0.07488424584833364,-0.1647303998590083
2021-11-08,ES=F/YM=F,8.454040376410969,10.499903544136302,2.7112680434837526,0.9299208109206879,-0.0729525817357759,0.1274219617882201
2021-11-09,ES=F/YM=F,8.450679387357898,10.497062985697864,2.7112680434837526,0.9299208109206879,-0.07266768650848654,0.1935363350607432
2021-11-10,ES=F/YM=F,8.442900586834382,10.491051970521008,2.7112680434837526,0.9299208109206879,-0.07144503319452422,0.39289053536866947
2021-11-11,ES=F/YM=F,8.443115988019922,10.486512900336537,2.7112680434837526,0.9299208109206879,-0.07618440942412619,-0.29675566281559923
2021-11-12,ES=F/YM=F,8.450679387357898,10.491635263364433,2.7112680434837526,0.9299208109206879,-0.0780954088419179,-0.5631778077080354
2021-11-15,ES=F/YM=F,8.450839690866216,10.491524186193454,2.7112680434837526,0.9299208109206879,-0.07835555558134555,-0.5804000041151491
2021-11-16,ES=F/YM=F,8.454466361507933,10.49296722793131,2.7112680434837526,0.9299208109206879,-0.08028503034757772,-0.8522980002490338
2021-11-17,ES=F/YM=F,8.452387968050122,10.487572931678823,2.7112680434837526,0.9299208109206879,-0.08374658527036338,-1.3539348348308946
2021-11-18,ES=F/YM=F,8.455636885717132,10.486010387763148,2.7112680434837526,0.9299208109206879,-0.08833036533755934,-1.9979228031271077
2021-11-19,ES=F/YM=F,8.454146889698603,10.47866730544053,2.7112680434837526,0.9299208109206879,-0.09428786935435873,-2.7736021571387814
2021-11-22,ES=F/YM=F,8.450999968681439,10.47928597812618,2.7112680434837526,0.9299208109206879,-0.0907428093245235,-2.0862349188755336
2021-11-23,ES=F/YM=F,8.45286798085968,10.48475300044798,2.7112680434837526,0.9299208109206879,-0.08701289040232218,-1.4870881444386848
2021-11-24,ES=F/YM=F,8.455104999102815,10.484277575702958,2.7112680434837526,0.9299208109206879,-0.08956856496604626,-1.7717149078299306
2021-11-25,ES=F/YM=F,8.455104999102815,10.484277575702958,2.7112680434837526,0.9299208109206879,-0.08956856496604626,-1.7022783090803535
2021-11-26,ES=F/YM=F,8.43288724236298,10.459037945081628,2.7112680434837526,0.9299208109206879,-0.09414744122303098,-2.2306667193348044
2021-11-29,ES=F/YM=F,8.444837529224097,10.465300924015038,2.7112680434837526,0.9299208109206879,-0.09899728273824504,-2.7160351516815253
2021-11-30,ES=F/YM=F,8.426447578109492,10.447467448834278,2.7112680434837526,0.9299208109206879,-0.09972955966571995,-2.6343223129643345
2021-12-01,ES=F/YM=F,8.413719782939962,10.434174625397674,2.7112680434837526,0.9299208109206879,-0.10118654149704209,-2.634683218048163
2021-12-02,ES=F/YM=F,8.428525898700071,10.452244597136675,2.7112680434837526,0.9299208109206879,-0.09688508493226777,-2.032298081739942
