pair,refit_date,n_train,alpha,beta,eg_adf_stat,eg_adf_pvalue,eg_cointegrated_5pct
ES=F/YM=F,2018-07-19,924,0.42127105126797953,1.2257622501074723,-3.8750032829261527,0.002226707974806796,True
ES=F/YM=F,2018-08-17,945,0.48508859124548737,1.217438265610138,-3.8676279331566144,0.002286434926398999,True
ES=F/YM=F,2018-09-17,966,0.5411899475413074,1.210125689861424,-3.717295504394884,0.00387635082358886,True
ES=F/YM=F,2018-10-16,987,0.5551164001351292,1.2083122890846028,-3.8879119556915125,0.0021256316187198638,True
ES=F/YM=F,2018-11-14,1008,0.5211423080275699,1.2127538303591012,-3.7011090800251267,0.004097580953730317,True
ES=F/YM=F,2018-12-13,1029,0.4867162922414771,1.2172604657849626,-3.6373888653103337,0.005085174006085404,True
ES=F/YM=F,2019-01-11,1050,0.45913268723512046,1.220920553876687,-3.4786499230952126,0.008552640640675123,True
ES=F/YM=F,2019-02-11,1071,0.42840412174312253,1.2249466324894296,-3.609621614965727,0.0055797250272721245,True
ES=F/YM=F,2019-03-12,1092,0.40196278952502795,1.2283980209611574,-3.7809975643241898,0.003107829423175257,True
ES=F/YM=F,2019-04-10,1113,0.4149016808775283,1.2267121808132686,-3.7691454661701025,0.0032392514566566533,True
ES=F/YM=F,2019-05-09,1134,0.4532612094683203,1.2217195216216594,-3.6295943367948764,0.005219810601377078,True
ES=F/YM=F,2019-06-07,1155,0.47648417912255114,1.218692314085956,-3.7270436894421546,0.003748446833535644,True
ES=F/YM=F,2019-07-08,1176,0.5114522981746716,1.2141430054624072,-3.443855059297635,0.009551668519608794,True
ES=F/YM=F,2019-08-06,1197,0.5517244117528403,1.2089079115626697,-3.6524241333395637,0.0048343565541160115,True
ES=F/YM=F,2019-09-04,1218,0.5811657875036974,1.2050744496151244,-3.5433216834689567,0.006941761818710712,True
ES=F/YM=F,2019-10-03,1239,0.6140208328025993,1.2008032295769597,-3.5633602108732068,0.006501397528795996,True
ES=F/YM=F,2019-11-01,1260,0.6528893094413986,1.1957513130276096,-3.092886527992231,0.02708411568087585,True
ES=F/YM=F,2019-12-02,1281,0.7089494547101114,1.1884772640004615,-2.946104069792394,0.04024341904978411,True
ES=F/YM=F,2019-12-31,1302,0.7822533528150792,1.17897454097088,-2.369959216486976,0.15039529783801936,False
ES=F/YM=F,2020-01-29,1323,0.871983575923342,1.1673542222874653,-1.9561739265527447,0.306113517744271,False
ES=F/YM=F,2020-02-27,1344,0.9702558091311084,1.1546316746822685,-1.762421738693135,0.3992712996239773,False
ES=F/YM=F,2020-03-27,1365,0.9915525808122434,1.15181008933581,-2.303641986137699,0.1707960489039934,False
ES=F/YM=F,2020-04-27,1386,1.0205164174090038,1.1479877049078826,-1.3398529480789176,0.610748162409772,False
ES=F/YM=F,2020-05-26,1407,1.0861319577571034,1.139424437108903,-0.7176056281645321,0.8421364287881288,False
ES=F/YM=F,2020-06-24,1428,1.1709744509824749,1.1284147433811915,-0.7888811485350367,0.8223663475291267,False
ES=F/YM=F,2020-07-23,1449,1.2747026530702632,1.1149671155454872,0.2634046066407474,0.9756017887367783,False
ES=F/YM=F,2020-08-21,1470,1.404912215255849,1.0981234304157295,0.3192340242164289,0.978209925743746,False
ES=F/YM=F,2020-09-21,1491,1.5330898215966153,1.081563667111583,-0.3345097101914474,0.9204725230195594,False
ES=F/YM=F,2020-10-20,1512,1.6382296760973998,1.06797390091103,-0.1472760675767547,0.9445212821547716,False
ES=F/YM=F,2020-11-18,1533,1.747694423364741,1.0538341613192623,-0.11883985937975483,0.9475293775527652,False
ES=F/YM=F,2020-12-17,1554,1.858327569680905,1.0395691638606017,-0.001323946964068726,0.958422459526191,False
ES=F/YM=F,2021-01-15,1575,1.9676823012483426,1.0254783598284818,-0.1679592118110029,0.9422345842757253,False
ES=F/YM=F,2021-02-15,1596,2.083259464841531,1.0105954776778188,0.1497936043716306,0.9693008407264484,False
ES=F/YM=F,2021-03-16,1617,2.1692388640174793,0.9995274781321188,-0.8619665321586365,0.8002393054042145,False
ES=F/YM=F,2021-04-14,1638,2.2319555272092986,0.9914603002132957,-0.6895280249998175,0.8494434009015653,False
ES=F/YM=F,2021-05-13,1659,2.303917582958633,0.9822120241384803,-0.9798803676414816,0.7605315653937377,False
ES=F/YM=F,2021-06-11,1680,2.3592285786511025,0.9751045295997421,-0.8705100865739146,0.7975287086554856,False
ES=F/YM=F,2021-07-12,1701,2.4344406655946464,0.9654445377657823,-0.7002198961038132,0.8466925716179399,False
ES=F/YM=F,2021-08-10,1722,2.508121082302301,0.9559863538470577,-0.685455449656365,0.8504810205411435,False
ES=F/YM=F,2021-09-08,1743,2.5817737447727533,0.9465367444092017,-0.5325514606196704,0.88550625073117,False
ES=F/YM=F,2021-10-07,1764,2.6507917782033252,0.9376781722854011,-0.8378076044224096,0.8077633902168195,False
ES=F/YM=F,2021-11-05,1785,2.7112680434837526,0.9299208109206879,-0.699012063195328,0.8470052698511088,False
ES=F/YM=F,2021-12-06,1806,2.7850280857462915,0.9204662490399586,-0.6093182267613262,0.8688625573353662,False
ES=F/YM=F,2022-01-04,1827,2.8508840564432743,0.9120271085688988,-0.7969893146509197,0.8200048343417065,False
ES=F/YM=F,2022-02-02,1848,2.8961926556655113,0.9062164260186601,-1.0899127903579642,0.7190777580062273,False
ES=F/YM=F,2022-03-03,1869,2.9317056723056822,0.901656604787324,-1.0349028541605643,0.740322441861301,False
ES=F/YM=F,2022-04-01,1890,2.967953635514594,0.8970022632673716,-0.995734625087637,0.7548168177825181,False
ES=F/YM=F,2022-05-02,1911,2.9968187053177284,0.8932961597971019,-1.3651128768414302,0.5988825176188706,False
ES=F/YM=F,2022-05-31,1932,3.0108734688348244,0.8914836661307786,-1.390417089035168,0.5868615663267724,False
ES=F/YM=F,2022-06-29,1953,3.021729585818986,0.8900805622643748,-1.425201606848825,0.5701363093332781,False
ES=F/YM=F,2022-07-28,1974,3.031456946819617,0.8888224158361214,-1.4125033015553332,0.5762674172124878,False
ES=F/YM=F,2022-08-26,1995,3.0471900854983303,0.886798006200659,-1.4101793399530607,0.5773864028531487,False
ES=F/YM=F,2022-09-26,2016,3.061146136326086,0.8849944873971867,-1.39833516510162,0.5830740005334547,False
ES=F/YM=F,2022-10-25,2037,3.0682782272151115,0.8840662578963667,-1.589212272779691,0.4890102642067692,False
ES=F/YM=F,2022-11-23,2058,3.0586139050239054,0.8853164820589128,-1.5731732635807212,0.4970539098011037,False
ES=F/YM=F,2022-12-22,2079,3.046499794185267,0.8868805303532196,-1.5349655123818513,0.5161489881045233,False
ES=F/YM=F,2023-01-20,2100,3.0331476250682714,0.888607093145718,-1.6274899156574707,0.46880486269526267,False
ES=F/YM=F,2023-02-20,2121,3.030411597665304,0.8889597292799025,-1.726502899385388,0.41751170293681383,False
ES=F/YM=F,2023-03-21,2142,3.0311041491035544,0.8888701399033718,-1.7360037380541644,0.4126641999650738,False
ES=F/YM=F,2023-04-19,2163,3.034397379790491,0.8884458327771528,-1.760680141700334,0.4001501303533665,False
