Date,Forecast_GARCH_h1,Forecast_EGARCH_h1,Forecast_GARCH_h5,Forecast_EGARCH_h5,Forecast_GARCH_h21,Forecast_EGARCH_h21,RealizedVolatility_YZ,RealizedVolatility_20d,Error_GARCH_h1,Error_EGARCH_h1
2019-10-10,1.0871063057666557,1.1822304008675986,1.0574832450252605,1.0849338740691372,0.9815851180058428,0.8785978098306702,0.7871409429320545,0.8182522038218835,0.2999653628346012,0.39508945793554406
2019-10-11,0.9947700222096135,1.0675747486275793,0.9809851971131183,0.9984631499443383,0.9465646708680415,0.8471098687213182,0.8272645717296795,0.8573799197949183,0.16750545047993404,0.2403101768978998
2019-10-14,0.9816807395671242,0.9647690494835734,0.9702298673015463,0.9194510143850971,0.9417522666936825,0.8169717420145404,0.8265698480223417,0.8554605465358579,0.15511089154478253,0.13819920146123177
2019-10-15,0.873201814174185,0.9164552319942966,0.8821112121835892,0.8817846957774661,0.9034474354586283,0.8020926491628276,0.8181577257444873,0.8841873543907802,0.05504408842969766,0.09829750624980926
2019-10-16,0.882047316563656,0.833619142112977,0.8892215158914082,0.8163273361330176,0.9064607181192819,0.7753624958953824,0.8170853733197156,0.8846334330895042,0.06496194324394033,0.016533768793261405
2019-10-17,0.7936670133614231,0.8119486964945188,0.8188872469605454,0.7990075414519763,0.8772961908902204,0.7680903000356707,0.8021480875057395,0.8874658652731696,-0.008481074144316425,0.009800608988779325
2019-10-18,0.7195107764700759,0.7490198987118856,0.7612821348029464,0.7482141944820075,0.8545364741476482,0.7462389067922538,0.806241053207357,0.8865323643786703,-0.08673027673728106,-0.05722115449547138
2019-10-21,0.694531499136266,0.7968587472958675,0.7422247248079664,0.7868964149365284,0.8472457035962061,0.7629524620167012,0.8019143359073092,0.8994619390137789,-0.10738283677104321,-0.00505558861144173
2019-10-22,0.6881438033138139,0.7318399165161379,0.7373824992321666,0.7342116180351158,0.8454128397135497,0.7400696478348907,0.7953619359578615,0.8831780502506795,-0.10721813264404767,-0.06352201944172364
2019-10-23,0.6541870914588731,0.757650816128837,0.71186909224026,0.7552262622144157,0.8358898250673391,0.7493039732599065,0.7712084640186668,0.8761095792120994,-0.11702137255979372,-0.013557647889829827
2019-10-24,0.6068310161412271,0.7012294189445345,0.6769899428815415,0.7091096302279946,0.8232468289137623,0.7288428734430401,0.7556809311268501,0.874550620741293,-0.14884991498562294,-0.05445151218231559
