date,actual,M1 HAR+TS,M3 Combined,crisis
2026-05-07,0.5407095055895236,0.4828771079722557,0.3690727899387749,False
2026-05-08,0.2491079614127447,0.5217097871250442,0.4366696754805877,False
2026-05-11,0.3391111650088538,0.4212172505153665,0.3630047585686452,False
2026-05-12,0.6652728347934875,0.3918298454694779,0.3454899122428606,False
2026-05-13,0.7396375502154501,0.541663669543112,0.4275577817026051,False
2026-05-14,0.4217913699468041,0.6320225454589561,0.4522945826143432,False
2026-05-15,0.4767784698053797,0.5239287864354736,0.3737141333604203,False
2026-05-18,0.7635933068225705,0.5073052246709839,0.5026182497397015,False
2026-05-19,0.5823622264963989,0.6407770125144611,0.5501871436358706,False
2026-05-20,0.6061383221688195,0.6148281750530693,0.5945532865876618,False
2026-05-21,0.6652691018275041,0.5912233103269544,0.5512941369330387,False
2026-05-22,0.4193798941026753,0.6276801509431365,0.533121726020835,False
2026-05-26,0.351107527775045,0.5466107933978896,0.4591216120788878,False
2026-05-27,0.2959751251765493,0.4615159837719628,0.4052584308474111,False
2026-05-28,0.4249794977078316,0.4167247725447988,0.3813229575405717,False
2026-05-29,0.31331079489649,0.4467711965362734,0.389425170989819,False
2026-06-01,0.4518039622022046,0.4085957911381495,0.3682002471715327,False
2026-06-02,0.2691119298882286,0.4435852185904381,0.3712697871639393,False
2026-06-03,0.3686414468323407,0.3912591217767771,0.3301467086091072,False
2026-06-04,0.4915095773262097,0.4029169970501893,0.4096085294037783,False
2026-06-05,1.0874814271186717,0.4637435689851895,0.4246376349109209,False
2026-06-08,0.5865912353561794,0.7375372502856704,0.9636085199260068,False
2026-06-09,2.27362373883168,0.6542346963849323,0.8456436798994279,True
2026-06-10,1.062929004811369,1.291224089212626,1.1118445281360636,False
2026-06-11,1.298047352690494,1.1471886944067615,1.1219012145739775,True
2026-06-12,0.8952669961114305,1.096545388009578,0.963001091572814,False
2026-06-15,0.3902805882962596,0.9794175698171876,0.8407659730852589,False
2026-06-16,0.3890314948346545,0.7273242233270003,0.6334755797678236,False
2026-06-17,0.8734740759349279,0.5602053239564788,0.6551588977984464,False
2026-06-18,0.4054103160225569,0.7265272752760222,0.867096043944023,False
2026-06-22,0.6080558689070616,0.5854841534521846,0.7706948410594028,False
2026-06-23,0.7039959934144804,0.5747049637277589,0.7638313128841643,False
2026-06-24,0.8605954974924664,0.6549344412170764,0.9164333167387334,False
2026-06-25,0.8563993480060181,0.7492788924166071,0.8970690567948343,False
2026-06-26,1.941718543144972,0.773997042418828,0.8563847650391346,True
2026-06-29,0.8273581940919854,1.243947423448466,1.0937836991430494,False
2026-06-30,0.4990866891886327,1.0247140031368147,0.8892241869608936,False
2026-07-01,0.6662706563957514,0.7272686844662407,0.6536425678529169,False
2026-07-02,1.0471782238409817,0.7299013357187966,0.6407536709618027,False
2026-07-06,0.4218659603441208,0.9045488587070684,0.719969061349848,False
2026-07-07,0.5020106723400241,0.6685628989060842,0.619308798830849,False
2026-07-08,0.6037592714873607,0.5870143002743072,0.6040357646802069,False
2026-07-09,0.4819543660230109,0.6413360671064167,0.634883988099426,False
2026-07-10,0.6456375355898024,0.6009202921926833,0.5828806911485909,False
2026-07-13,0.4848300906070578,0.6223922197224683,0.5848155554701688,False
2026-07-14,0.4340317851993838,0.5818150199936641,0.622482017727747,False
2026-07-15,0.5031005605349189,0.5319212362912419,0.5585611572949903,False
2026-07-16,0.6067063038371544,0.5392507695057922,0.5375255240444136,False
2026-07-17,0.6084148386459318,0.591013874669533,0.6007013598936586,False
2026-07-20,0.5452924898308884,0.6070949754424434,0.6991309569140027,False
2026-07-21,0.4294972808081107,0.5885523482711261,0.6654905022554904,False
2026-07-22,0.3386388829562975,0.5344649803429758,0.5904789971352317,False
2026-07-23,0.6962312411038462,0.4760550302742467,0.5457696704940226,False
2026-07-24,0.6129850157062762,0.5949422268669438,0.7312764143628565,False
2026-07-27,0.7828178337575381,0.6195677284177831,0.7041174431136371,False
2026-07-28,0.6359929659160036,0.6781041970861205,0.6910113175673077,False
2026-07-29,0.9551610576454536,0.6598194089249969,0.6319004594997607,False
2026-07-30,0.5841923649665235,0.7745615014302775,0.8291794526032519,False
2026-07-31,1.0492868699097406,0.6837113865147536,0.7262454552330818,False
2026-08-03,0.617374120036902,0.8175009419469099,0.7362724877894712,False
2026-08-04,0.8114996800636305,0.7257602786400666,0.647897356207826,False
2026-08-05,0.4616131743300899,0.7362254400835229,0.6021186972688076,False
2026-08-06,0.3777475409347457,0.6176519617826817,0.5533274261883756,False
2026-08-07,0.3513251363623306,0.5238829800128627,0.496509736164597,False
2026-08-10,0.3117124874056134,0.4672367337971156,0.4694771293103129,False
2026-08-11,0.3789329154502255,0.4336013163353127,0.4491436983093267,False
2026-08-12,0.2789561126893304,0.4295965489726785,0.4873468581884591,False
2026-08-13,0.41380015670906,0.3942048311582423,0.4493964762962787,False
2026-08-14,0.2511896301007468,0.4287807109056978,0.442781308278985,False
2026-08-17,0.2693852029472821,0.3848878792720769,0.4282936149629781,False
2026-08-18,0.2148620460972195,0.3625577583908042,0.4525471623993045,False
2026-08-19,0.3871807046016969,0.3356747728343501,0.5022629899771882,False
2026-08-20,0.4941873625061496,0.3931245183864509,0.5010523601667486,False
2026-08-21,0.3386448697869806,0.461824299620697,0.6143980298356115,False
