date,actual,crisis_eval,regime_exante,M1,M2_raw,M2b_pooled,M2c_regime,M2d_pooled,M2d_regime,M3,M9,M9c,M9d,w9,w9c,w9d,M2d_regime_sq_err,M2d_regime_abs_err,M9d_sq_err,M9d_abs_err,M9c_sq_err,M9c_abs_err,M9_sq_err,M9_abs_err,M3_sq_err,M3_abs_err,M1_sq_err,M1_abs_err
2025-03-12,1.1353807021052291,False,crisis,1.293495083634677,1.8956750470954944,1.390447275778356,1.497411652790934,1.3732286885913911,1.5685170786339264,1.3955088543819587,1.343528803547763,1.41134479223801,1.475070780789426,0.5160658960546075,0.5779310091914465,0.6602224565902246,0.18760712067240945,0.4331363765286973,0.11538934955647594,0.339690078684197,0.07615617904281362,0.2759640901327809,0.043325632134131396,0.20814810144253393,0.06766665560690542,0.2601281522767296,0.025000157646439817,0.1581143815294479
2025-03-13,0.9053771017130573,False,crisis,1.162394191777593,1.7014583619658192,1.2461156467830818,1.3361659544093052,1.243107985227844,1.4158073327638268,1.2204873674215162,1.2046868003507376,1.260966010462546,1.3272047065716426,0.5051585471176039,0.5672487704107819,0.6503629375834253,0.2605390207705419,0.5104302310507695,0.17793852822073075,0.4218276048585853,0.12644347202565218,0.3555889087494887,0.08958629569857901,0.2993096986376803,0.09929447955485557,0.3151102657084589,0.0660577845852417,0.25701709006453577
2025-03-14,1.3763905340659452,True,calm,1.0219911953155982,1.8011935914280395,1.3202336255081766,1.1881359987267814,1.309928290594934,1.2378007342207595,1.198760363137862,1.1679174448130585,1.1136368908833463,1.159200999985222,0.4892873539262474,0.5516013362207842,0.6357911951701146,0.019207132621128636,0.1385897998451857,0.04717129371420166,0.21718953408072328,0.06903947700572854,0.262753643182599,0.043461028942642095,0.20847308925288677,0.031552477623940055,0.1776301709280832,0.12559889130668322,0.354399338750347
2025-03-17,0.7844344466788685,False,crisis,1.1482783224822195,1.6173043120418182,1.1835767814741052,1.266298226296358,1.1867267110871036,1.3496382311274076,1.1751285253294157,1.1664246804809375,1.2162570665209862,1.2808617028961202,0.5140835752316958,0.5759938946046054,0.6584398121054124,0.3194553179549506,0.565203784448539,0.24644002071538887,0.4964272562172517,0.18647077500731007,0.43182261984211767,0.14591653872015933,0.381990233802069,0.15264186309259994,0.39069407865054717,0.1323823659596043,0.363843875803351
2025-03-18,0.6229559816489394,False,calm,0.9821499494957444,1.4599510493006154,1.0666401098179321,0.9775921237511348,1.081303651215787,1.029260429890343,1.0337055994125226,1.0217330977203058,0.979730140998763,1.0111834329581113,0.4684941781814415,0.5309129028996377,0.6162850223385895,0.16508330466075138,0.40630444824140355,0.15072055395001543,0.3882274513091719,0.1272878007797733,0.3567741593498236,0.15902318830219608,0.39877711607136646,0.1687152484929297,0.4107496177635832,0.1290203065375316,0.359193967846805
2025-03-19,1.0633096873707888,False,calm,0.7902021362272837,1.5432383152532851,1.128534826852595,1.0289796899100292,1.1371042000705482,1.080158983395235,0.9961352457046189,0.9354307101644481,0.9075065589334355,0.9578333195771946,0.42924783197494437,0.49127072832821495,0.5781245898732446,0.00028389877651941787,0.01684929602444618,0.011125264162929546,0.10547636779359415,0.024274614830866417,0.15580312843735333,0.016353032811339797,0.12787897720634067,0.004512405613161666,0.06717444166616993,0.07458773449160222,0.27310755114350505
2025-03-20,0.9658313334589435,False,crisis,0.9099462748661133,1.3950205586940043,1.0183871830703806,1.0817502353576456,1.0378017188157396,1.1748597590196577,0.9924507065821166,0.9644034040504195,1.0068993921558518,1.0815177789135153,0.502182525820668,0.56432411111103,0.6476510797312178,0.04369288269239104,0.20902842556071421,0.013383353661913629,0.11568644545457185,0.0016865854451327076,0.04106805869690833,2.0389823957276628e-06,0.0014279294085239869,0.0007085910254707154,0.026619373123173196,0.0031231397739240542,0.055885058592830106
2025-03-21,0.6898582520213281,False,calm,0.9520221445110129,1.331789773478497,0.9713973880035403,0.8985176582252759,0.9954385498584601,0.9509384501726473,0.9854628058921004,0.9615982866424426,0.9222467030087826,0.9513281757439919,0.4942462857369076,0.5565036423902198,0.6403731591581932,0.0681628698667321,0.2610801981513192,0.0683665210115356,0.26146992372266376,0.054004392152348556,0.23238845098745453,0.07384264641588452,0.2717400346211145,0.08738205226913834,0.29560455387077234,0.06872990652534298,0.26216389248968475
2025-03-24,0.4967305455923468,False,calm,0.8091829266132815,1.218146861886954,0.8869439511486079,0.8284009054287746,0.9193004179636655,0.8814889400953093,0.8712019345326835,0.8433957122379563,0.8188338597560139,0.8517518633241312,0.43997344208256983,0.502182525820668,0.5887330065767006,0.14803902214049733,0.3847583945029625,0.12604013604401262,0.3550213177317844,0.10375054499521799,0.32210331416366705,0.12017673776542818,0.3466651666456095,0.1402288211349049,0.37447138894033666,0.09762649040565136,0.3124523810209347
2025-03-25,0.3340131517401923,False,calm,0.6857606533772517,1.108407628706815,0.806053575123008,0.7607883158677925,0.8468525228904624,0.8144767951998164,0.7501205963607555,0.7323258984988721,0.7193587787673388,0.7546316936296028,0.38709879555538423,0.4478098380623681,0.5350614093707832,0.2308453126864968,0.4804636434596241,0.17691995778117378,0.4206185418894105,0.1484912522689447,0.3853456270271465,0.15865304423044416,0.3983127467586798,0.17314540546865503,0.41610744462056315,0.12372630490791309,0.35174750163705937
2025-03-26,0.8736551598193741,False,calm,0.5841505224092404,1.0156769110392205,0.7370982922203144,0.7035924206997649,0.78458846504143,0.7578318117439492,0.6523864011190543,0.6339096431409476,0.6298253508074731,0.6653819141727301,0.3253340718414608,0.3824020636974112,0.4677037582726893,0.01341504795940104,0.11582334807542494,0.043377744852187344,0.20827324564664407,0.059452975762780115,0.243829809011901,0.05747791276740572,0.23974551667842658,0.04895986357678035,0.2212687587003198,0.08381293508197303,0.28950463741013377
2025-03-27,0.7419973152130572,False,calm,0.7273865763072859,1.1897442987920852,0.8665361556223589,0.8109564130477336,0.9014660453436236,0.864161672522248,0.8369853447855014,0.7942294759488773,0.772744313631141,0.8132104534976574,0.48036724200394953,0.5427524941173191,0.627481753370414,0.014924130196767622,0.12216435730919073,0.005071311064341589,0.07121313828460019,0.0009453779117216487,0.030746998418083815,0.002728198615132541,0.052232160735820043,0.009022725762055518,0.09498802957244412,0.00021347369137262085,0.014610738905771359
2025-03-28,0.8932205942987066,False,calm,0.7522061129870408,1.1481049051286623,0.835572778629523,0.7852734198095,0.8735072666231607,0.8387260582565214,0.8450527635871888,0.7901939884375208,0.7693365556093914,0.804465447835387,0.4556722421092255,0.5180477114246167,0.6040148856494988,0.002969654458453026,0.05449453604218524,0.007877476023725316,0.08875514646331961,0.015347255041975743,0.12388403868931519,0.010614481515276133,0.10302660586118584,0.0023201399154534333,0.048167830711517756,0.01988508393959815,0.14101448131166583
2025-03-31,1.4054738400422284,True,calm,0.7936966718891095,1.4983831582372193,1.0960424120507093,1.001323491979254,1.108701665667813,1.0526951329207421,1.0419445539923022,0.9401319443635952,0.9072039667539482,0.9571724795932266,0.4843305296652037,0.5466889817777765,0.6311844752009976,0.1244528161983074,0.3527787071214863,0.20097410978042585,0.4483013604490018,0.24827286662671882,0.4982698732882802,0.21654307987378402,0.46534189567863327,0.13215354181596906,0.3635292860499262,0.3742713034734495,0.6117771681531189
2025-04-01,1.1056445212415345,False,crisis,1.0401182343879478,1.3564913516792143,0.9905305610818185,1.0528981993392061,1.013428385421016,1.1464413384685277,1.0761813660854478,1.0145768737284944,1.0474917980817677,1.110220427127627,0.515074794934899,0.5769627477025211,0.6593316979021833,0.0016643802958526926,0.04079681722699324,2.0938914678376716e-05,0.004575905886092579,0.003381739210896468,0.05815272315976672,0.008293316423559316,0.09106764751304008,0.000868077511751636,0.029463155156086662,0.004293694268818521,0.06552628685358663
2025-04-02,1.1915565198361564,True,crisis,1.0639962631290003,1.2333866561099907,0.898988951967407,0.9509027054897963,0.9307697143872614,1.0497236392944638,0.9949428804995503,0.9811324748309944,1.0001748417418725,1.0547525828919653,0.502182525820668,0.56432411111103,0.6476510797312178,0.020116566002754053,0.14183288054169263,0.018715317163430223,0.13680393694419113,0.03662694671018409,0.19138167809428386,0.044278278716334434,0.21042404500516199,0.03865692317318504,0.19661363933660614,0.016271619091195563,0.1275602567071561
2025-04-03,1.1069893947030318,False,crisis,1.0628893356239728,1.1248394400642834,0.8182723978524894,0.8609684681695398,0.8578856657223045,0.9644430824550423,0.9208700776574344,0.9385911029290283,0.9477603668951426,0.9985975230345088,0.5081342029187761,0.5701687506607562,0.6530651042568522,0.020319451135501328,0.14254631224798953,0.011748797843805569,0.10839187166852304,0.025353883296645542,0.15922902780788917,0.028357984672402435,0.16839829177400356,0.03464040017751959,0.18611931704559737,0.0019448152107764947,0.044100059079059006
