date,actual,crisis_eval,regime_exante,M1,M2_raw,M2d_regime,M2e,M3,M9d,M9e,w9d,w9e,M2e_sq_err,M2e_abs_err,M9e_sq_err,M9e_abs_err,M9d_sq_err,M9d_abs_err,M3_sq_err,M3_abs_err,M1_sq_err,M1_abs_err
2025-12-11,0.6325982864527101,False,calm,0.546543386673362,0.6366035397867218,0.5250789511820304,0.5250789511820304,0.4920797629114208,0.5340388460575799,0.5350967458357638,0.5825702064623147,0.5332840382511314,0.011560407457048826,0.1075193352706797,0.009506550422678024,0.09750154061694627,0.009713963291001224,0.0985594403951302,0.019745455458223874,0.1405185235412893,0.007405445776033646,0.0860548997793481
2025-12-12,0.8180983010038887,False,calm,0.6104226783252491,0.5965268780707241,0.500818604036425,0.500818604036425,0.5019302235263993,0.5469942319446279,0.5524058042299502,0.5787051876691838,0.5293313635624088,0.1006664061077656,0.3172796969674637,0.0705925028419693,0.26569249677393847,0.07349741626048843,0.27110406905926077,0.09996225321581176,0.31616807747748943,0.04312916425496068,0.2076756226786396
2025-12-15,0.49719409650582175,False,calm,0.6971182507333065,0.813362274394604,0.6320795864393675,0.6320795864393675,0.6507810912863418,0.6568774030151685,0.6600099388955591,0.6187219272565543,0.5705577173300813,0.018194095394612662,0.1348854899335457,0.02650899853307981,0.1628158423897374,0.025498758377757984,0.15968330650934676,0.023588964965711483,0.15358699478052001,0.039969667443575094,0.19992415422748472
2025-12-16,0.6353136433172045,False,calm,0.615459605820969,0.7968632383692557,0.622091919692588,0.622091919692588,0.5913749879913084,0.6190775902461645,0.6187468129158282,0.5455086256815397,0.4956350315273581,0.00017481397560574176,0.013221723624616488,0.0002744598695479659,0.016566830401376298,0.00026360941932562857,0.016236053071040035,0.001930605431847901,0.04393865532589614,0.0003941828049019247,0.019854037496235488
2025-12-17,0.569837974122362,False,calm,0.6286453463643236,0.8056106006686464,0.6273871223593034,0.6273871223593034,0.5815362856329009,0.6279184232933053,0.6279805730217702,0.5777374045622353,0.528342600284969,0.0033119044627974497,0.05754914823694135,0.003380561806777464,0.058142598899408204,0.003373338575898521,0.05808044917094324,0.00013685049219760705,0.011698311510538906,0.0034583070300046276,0.05880737224196153
2025-12-18,0.6003366271917594,False,calm,0.6208313947118432,0.9924512020606702,0.7404908005744673,0.7404908005744673,0.685785919372451,0.6885681262317302,0.6826309668664894,0.5660794572024928,0.5164623015560993,0.019643192316590136,0.14015417338270786,0.006772358342499838,0.08229433967472999,0.007784797422840377,0.08823149903997085,0.007301581534181209,0.08544929218069164,0.0004200354957022833,0.020494767520083834
2025-12-19,0.3121142542675307,False,calm,0.6164765821483049,0.9116221609452799,0.6915610615956587,0.6915610615956587,0.6400690904380771,0.659272800866789,0.6555524325088211,0.5699742348016287,0.5204251351028503,0.14397987959150946,0.37944680732812797,0.11794978227369636,0.3434381782412904,0.12051905647690937,0.34715854659925827,0.10755437456764995,0.32795483617054644,0.09263642663300391,0.3043623278807742
2025-12-22,0.4871924861480319,False,calm,0.49045562836773254,0.8386681046003703,0.6473984328530291,0.6473984328530291,0.5508104030435029,0.5639514035465223,0.5562106789749821,0.46829655822593175,0.41897461194794666,0.025665945359644407,0.16020594670499722,0.004763510941098081,0.06901819282695021,0.005891931400188271,0.07675891739849039,0.004047239350119058,0.06361791689547103,1.0648097145992841e-05,0.0032631422197006432
2025-12-23,0.2553071299245764,False,calm,0.5029234011447926,0.7743238269066067,0.6086702434056881,0.6086702434056881,0.5207796904282237,0.560088570138124,0.5548108053348294,0.5405851160292348,0.49067568431047476,0.12486548996906503,0.3533631134811117,0.0897024515842502,0.299503675410253,0.09289172629864428,0.3047814402135476,0.07047568038036268,0.2654725605036473,0.06131381777300369,0.24761627122021623
2025-12-24,0.22041998578343963,False,calm,0.42267210463144256,0.7187624701632551,0.5750431257416987,0.5750431257416987,0.46475209923719785,0.4908754452039098,0.48344315359798884,0.44761359525913463,0.39883600256621116,0.125757571393855,0.35462313995825906,0.06918118680720052,0.2630231678145492,0.07314615553033758,0.27045545942047017,0.05969818166478018,0.24433211345375822,0.0409059195785067,0.20225211884800293
