date,actual,crisis_eval,regime_exante,M1,M2_raw,M2b_pooled,M2c_regime,M3,M9,M9c,w9,w9c,m9_c_active,m9_k_active,m9c_c_active,m9c_k_active,M2c_regime_sq_err,M2c_regime_abs_err,M9c_sq_err,M9c_abs_err,M9_sq_err,M9_abs_err,M3_sq_err,M3_abs_err,M1_sq_err,M1_abs_err
2025-03-10,1.5742270034332668,True,crisis,1.19566217199085,1.483022577456757,1.0837867934737586,1.1548139552581627,1.1108494340167314,1.1379271045299788,1.172054720870857,0.5160658960546075,0.5779310091914465,0.9000000000000002,1.0,0.6500000000000001,1.0,0.17590730497953225,0.41941304817510416,0.16174254486145886,0.4021722825624099,0.19035760178301936,0.436299898903288,0.2147187718383761,0.4633775694165354,0.14331133160502546,0.3785648314424168
2025-03-11,1.4703681947215335,True,crisis,1.2939047679535434,1.9296592327165678,1.4157042592123257,1.5256282437895154,1.407016625691237,1.3571233822506126,1.428497218038754,0.5190384101256331,0.5808321733464907,0.9000000000000002,1.0,0.6500000000000001,1.0,0.003053673022995777,0.05526004906798199,0.0017531786883698557,0.04187097668277939,0.012824387551574038,0.11324481247092089,0.004013421298600406,0.06335156903029637,0.0311393409867018,0.1764634267679901
2025-03-12,1.135380702105227,False,crisis,1.2934950836346824,1.8956740698867287,1.390448228417829,1.4974125032609236,1.3955093776089704,1.3435292951725089,1.4113452837509917,0.5160658960546075,0.5779310091914465,0.9000000000000002,1.0,0.6500000000000001,1.0,0.13106702504803788,0.36203180115569666,0.07615645032292197,0.27596458164576476,0.04332583679588894,0.20814859306728195,0.0676669278193319,0.2601286755037435,0.025000157646442204,0.15811438152945545
2025-03-13,0.9053771017130573,False,crisis,1.162394191777595,1.7014572738517668,1.246116261964494,1.3361665280494852,1.2204876336225348,1.204687111114887,1.2609663358592336,0.5051585471176039,0.5672487704107819,0.9000000000000002,1.0,0.6500000000000001,1.0,0.18557952984326864,0.4307894263364279,0.12644370344066416,0.35558923414617627,0.08958648172812333,0.2993100094018296,0.09929464732027382,0.31511053190947746,0.06605778458524272,0.25701709006453777
2025-03-14,1.3763905340659452,True,calm,1.0219911953155985,1.8011944478959132,1.3202358167721988,1.1881380736499736,1.1987620626942759,1.1679185169708335,1.1136380354137518,0.4892873539262474,0.5516013362207842,0.9000000000000002,1.0,0.6500000000000001,1.0,0.035438988852666976,0.18825246041597166,0.0690388755479709,0.2627524986521934,0.04346058191170457,0.20847201709511176,0.03155187384183596,0.17762847137166937,0.12559889130668306,0.3543993387503468
2025-03-17,0.7844344466788685,False,crisis,1.1482783224822208,1.6173053980991472,1.1835789018799119,1.2663005249610586,1.175129845667156,1.1664257705467362,1.21625839053782,0.5140835752316958,0.5759938946046054,0.9000000000000002,1.0,0.6500000000000001,1.0,0.23219491739905773,0.4818660782821901,0.1864719184898988,0.4318239438589514,0.14591737151032622,0.3819913238678677,0.1526428947906171,0.3906953989882874,0.13238236595960526,0.3638438758033523
2025-03-18,0.6229559816489348,False,calm,0.9821499494957446,1.4599519479800431,1.0666418843429801,0.9775937651114524,1.0337068807861858,1.02173392907496,0.979731012418134,0.4684941781814415,0.5309129028996377,0.9000000000000002,1.0,0.6500000000000001,1.0,0.12576795745920746,0.3546377834625175,0.127288422580363,0.35677503076919914,0.15902385135331376,0.39877794742602524,0.1687163011420601,0.41075089913725094,0.12902030653753502,0.3591939678468098
2025-03-19,1.0633096873707888,False,calm,0.7902021362272823,1.5432409530474687,1.1285380031686625,1.028982516468935,0.9961379502534641,0.9354320735912329,0.9075079475390871,0.42924783197494437,0.49127072832821495,0.9000000000000002,1.0,0.6500000000000001,1.0,0.0011783546621250765,0.034327170901853776,0.024274182134585248,0.15580173983170165,0.016352684105953256,0.12787761377955587,0.004512042267358979,0.06717173711732471,0.07458773449160301,0.2731075511435065
2025-03-20,0.9658313334589435,False,crisis,0.9099462748661135,1.3950229041845073,1.018389947526674,1.0817533681989595,0.9924528519041804,0.9644047923120634,1.0069011600937414,0.502182525820668,0.56432411111103,0.9000000000000002,1.0,0.6500000000000001,1.0,0.01343791813826549,0.11592203474001606,0.0016867306598123606,0.04106982663479797,2.0350196437417385e-06,0.0014265411468800115,0.0007087052443300922,0.02662151844523697,0.0031231397739240416,0.055885058592829995
2025-03-21,0.6898582520213281,False,calm,0.9520221445110127,1.3317936224956413,0.9714011867711778,0.898520947308217,0.9854655928873742,0.9616001641692379,0.9222485333954195,0.4942462857369076,0.5565036423902198,0.9000000000000002,1.0,0.6500000000000001,1.0,0.04354012040438903,0.20866269528688886,0.05400524287712935,0.23239028137409135,0.07384366681780231,0.27174191214790977,0.08738369997389478,0.2956073408660461,0.06872990652534293,0.26216389248968464
2025-03-24,0.4967305455923468,False,calm,0.8091829266132812,1.218148129026008,0.8869456819646879,0.8284024484489542,0.8712034468365165,0.8433964737510644,0.8188346346337849,0.43997344208256983,0.502182525820668,0.9000000000000002,1.0,0.6500000000000001,1.0,0.11000625114452278,0.33167190285660736,0.10375104417721469,0.3221040890414381,0.12017726574614515,0.3466659281587176,0.14022995376622568,0.3744729012441697,0.09762649040565115,0.31245238102093437
2025-03-25,0.3340131517401923,False,calm,0.6857606533772516,1.1084090064974323,0.8060553990290263,0.7607899025555984,0.7501221985792218,0.7323266045306949,0.7193594893017481,0.38709879555538423,0.4478098380623681,0.9000000000000002,1.0,0.6500000000000001,1.0,0.18213839503655524,0.4267767508154061,0.1484917998721045,0.3853463375615558,0.15865360667389192,0.39831345279050256,0.17314673886128565,0.4161090468390295,0.123726304907913,0.35174750163705926
2025-03-26,0.87365515981938,False,calm,0.5841505224092408,1.0156780012837174,0.7370997665670517,0.7035936950752055,0.6523878034438947,0.6339101227961752,0.6298258381312719,0.3253340718414608,0.3824020636974112,0.9000000000000002,1.0,0.6500000000000001,1.0,0.028920901790934105,0.1700614647441745,0.05945273811488291,0.2438293216881081,0.05747768277725785,0.23974503702320482,0.048959242997396034,0.22126735637548534,0.08381293508197618,0.2895046374101392
2025-03-27,0.7419973152130416,False,calm,0.7273865763072895,1.1897423157347224,0.866535599429714,0.8109560451470841,0.8369853897603877,0.7942292087721523,0.7727441139521476,0.48036724200394953,0.5427524941173191,0.9000000000000002,1.0,0.6500000000000001,1.0,0.00475530643411621,0.0689587299340425,0.0009453656327030914,0.030746798739106018,0.002728170704770273,0.05223189355911073,0.009022734306212189,0.09498807454734615,0.00021347369137205633,0.014610738905752041
2025-03-28,0.8932205942986979,False,calm,0.7522061129870358,1.1481029937804172,0.8355722148095478,0.7852730355393214,0.8450527953546791,0.7901937315204058,0.7693363565391024,0.4556722421092255,0.5180477114246167,0.9000000000000002,1.0,0.6500000000000001,1.0,0.011652675442109055,0.10794755875937656,0.015347304365276003,0.12388423775959556,0.010614534453937029,0.1030268627782921,0.002320136855111418,0.04816779894401879,0.019885083939597117,0.14101448131166217
2025-03-31,1.405473840042248,True,calm,0.7936966718891035,1.4983864518964805,1.0960462314525634,1.001326827916337,1.0419479384592791,0.9401337942165151,0.9072057904739926,0.4843305296652037,0.5466889817777765,0.9000000000000002,1.0,0.6500000000000001,1.0,0.16333480741030124,0.404147012125911,0.24827104922055335,0.4982680495682553,0.21654135824909515,0.46534004582573285,0.13215108112171034,0.3635259015829688,0.37427130347348075,0.6117771681531444
